x, y
,
N,mkm
970,32.31341
971,31.95604
972,31.70748
973,31.31146
974,30.80045
975,30.16264
976,29.51305
977,28.85673
978,28.30192
979,27.70811
980,27.26101
981,26.93035
982,26.78195
983,27.17422
984,27.48811
985,27.84458
986,28.45689
987,29.16379
988,29.95589
989,30.47276
990,30.94329
991,31.31716
992,31.80249
993,32.14989
994,32.33026
995,32.22343
996,31.93626
997,32.02328
998,32.35612
999,32.7091
1000,32.97979
1001,32.86365
1002,32.88744
1003,33.00971
1004,33.22307
1005,33.40952
1006,33.67803
1007,34.05369
1008,34.53371
1009,34.91432
1010,35.22977
1011,35.48347
1012,35.36358
1013,35.20863
1014,35.03086
1015,34.7729
1016,34.27811
1017,33.78116
1018,33.28422
1019,33.24517
1020,33.29234
1021,33.40149
1022,33.57519
1023,33.79316
1024,34.50778
1025,35.06035
1026,35.71303
1027,36.51789
1028,37.29522
1029,37.96731
1030,37.91901
1031,37.96116
1032,38.06584
1033,38.17721
1034,38.20816
1035,38.25171
1036,38.2548
1037,38.27194
1038,38.31115
1039,38.37008
1040,38.44613
1041,38.54803
1042,38.69879
1043,38.88917
1044,39.05798
1045,39.18666
1046,39.30902
1047,39.43705
1048,39.55024
1049,39.65606
1050,39.79296
1051,39.91807
1052,39.95691
1053,39.92674
1054,39.88044
1055,39.86222
1056,39.90255
1057,39.82708
1058,39.53882
1059,38.98399
1060,38.18683
1061,37.32096
1062,36.26519
1063,36.12753
1064,35.90545
1065,35.68708
1066,35.53648
1067,35.49417
1068,35.58636
1069,35.73518
1070,35.81031
1071,35.84025
1072,35.91244
1073,36.06646
1074,36.1529
1075,36.30049
1076,36.3068
1077,36.34164
1078,36.39799
1079,36.43624
1080,36.43594
1081,36.40341
1082,36.32301
1083,36.16885
1084,35.95916
1085,35.71737
1086,35.46717
1087,35.28427
1088,35.24354
1089,35.35925
1090,35.60177
1091,35.95671
1092,36.54435
1093,37.43315
1094,38.13464
1095,38.47001
1096,38.64961
1097,38.7821
1098,38.93461
1099,39.45901
1100,40.06058
1101,40.52367
1102,40.91527
1103,41.14458
1104,41.4766
1105,41.76785
1106,42.08385
1107,42.35322
1108,42.5505
1109,42.67418
1110,42.69337
1111,42.63752
1112,42.57421
1113,42.54162
1114,42.52456
1115,42.49405
1116,42.45529
1117,42.42347
1118,42.39863
1119,42.37768
1120,42.34974
1121,42.30818
1122,42.26962
1123,42.30027
1124,42.73413
1125,42.93928
1126,43.05462
1127,43.05915
1128,43.11793
1129,43.35125
1130,43.49344
1131,43.57254
1132,43.60449
1133,43.6594
1134,43.76855
1135,43.81771
1136,43.88922
1137,43.77758
1138,43.67022
1139,43.61969
1140,43.61552
1141,43.59164
1142,43.46388
1143,43.23303
1144,43.01808
1145,42.89149
1146,42.85191
1147,42.87735
1148,42.94268
1149,43.03602
1150,43.15332
1151,43.28396
1152,43.40873
1153,43.49977
1154,43.5372
1155,43.53234
1156,43.50741
1157,43.44836
1158,43.29779
1159,43.06709
1160,42.86656
1161,42.71765
1162,42.60162
1163,42.5308
1164,42.52703
1165,42.5774
1166,42.63159
1167,42.6537
1168,42.6439
1169,42.60035
1170,42.4623
1171,42.3734
1172,42.37066
1173,42.46077
1174,42.63136
1175,42.95155
1176,43.13289
1177,43.19926
1178,43.3553
1179,43.74115
1180,43.68867
1181,43.5792
1182,43.42213
1183,43.3435
1184,43.42825
1185,43.62303
1186,43.84066
1187,44.06646
1188,44.19463
1189,44.38139
1190,44.44395
1191,44.44744
1192,44.37113
1193,44.65335
1194,44.58815
1195,44.28243
1196,44.14423
1197,44.02398
1198,43.94378
1199,43.86601
1200,43.59797
1201,43.19658
1202,42.67245
1203,42.29655
1204,42.05207
1205,41.89009
1206,41.7808
1207,41.64566
1208,41.59103
1209,41.53312
1210,41.6501
1211,41.65631
1212,41.90569
1213,42.28183
1214,42.45626
1215,42.57653
1216,42.59275
1217,42.50271
1218,42.39233
1219,42.31288
1220,42.26721
1221,42.27194
1222,42.4477
1223,42.99825
1224,43.50787
1225,43.70955
1226,43.79672
1227,43.87539
1228,43.96185
1229,44.02598
1230,42.92715
1231,42.17998
1232,41.66899
1233,41.59216
1234,41.27449
1235,41.32452
1236,41.3124
1237,41.27467
1238,41.21446
1239,41.12808
1240,40.94752
1241,40.78967
1242,40.76692
1243,40.65665
1244,40.5483
1245,40.30098
1246,40.26704
1247,40.79789
1248,39.05111
1249,38.88567
1250,38.87296
1251,38.87399
1252,38.89989
1253,38.95097
1254,39.06734
1255,39.20712
1256,39.40178
1257,39.63107
1258,39.68108
1259,39.54417
1260,39.33648
1261,39.17118
1262,39.06095
1263,39.08014
1264,38.42392
1265,37.9912
1266,37.44297
1267,36.70666
1268,35.92533
1269,34.82343
1270,35.05501
1271,35.2679
1272,35.44651
1273,35.57032
1274,35.61267
1275,35.57131
1276,35.4941
1277,35.44559
1278,35.41624
1279,35.33743
1280,35.19076
1281,35.01511
1282,34.85569
1283,34.7524
1284,34.74168
1285,34.93183
1286,34.97658
1287,34.84671
1288,34.45504
1289,34.13928
1290,33.86523
1291,33.61341
1292,33.60448
1293,32.97504
1294,32.47504
1295,32.09052
1296,31.72559
1297,31.42559
1298,31.05737
1299,30.51182
1300,30.29164
1301,28.68692
1302,27.09092
1303,25.53914
1304,23.98635
1305,22.52584
1306,21.09319
1307,19.71958
1308,18.41215
1309,17.40958
1310,16.57237
1311,16.23014
1312,15.794
1313,15.42035
1314,15.0964
1315,14.83651
1316,14.59557
1317,14.30278
1318,14.20775
1319,14.16377
1320,14.16475
1321,14.14663
1322,13.5149
1323,12.96905
1324,12.41041
1325,11.78147
1326,11.50552
1327,11.29427
1328,11.10016
1329,10.85208
1330,10.48102
1331,10.19271
1332,9.84079
1333,9.51805
1334,9.13041
1335,8.71951
1336,8.24395
1337,8.14742
1338,8.16791
1339,7.83486
1340,7.64701
1341,7.44026
1342,7.32618
1343,7.44196
1344,7.26574
1345,7.36026
1346,7.60697
1347,7.48208
1348,7.30486
1349,6.90249
1350,6.65677
1351,6.46372
1352,6.2974
1353,6.10996
1354,5.89157
1355,5.62557
1356,5.5479
1357,5.46663
1358,5.41526
1359,5.39823
1360,4.83966
1361,4.32946
1362,3.86353
1363,3.4074
1364,3.32489
1365,3.30917
1366,3.32002
1367,3.22916
1368,3.15929
1369,3.09023
1370,2.75115
1371,2.37567
1372,2.02921
1373,1.75287
1374,1.57603
1375,1.51554
1376,1.48116
1377,1.21999
1378,0.16123
1379,-0.46059
1380,-1.0416
1381,-1.31406
1382,-1.58083
1383,-1.76258
1384,-1.87408
1385,-2.00074
1386,-2.17728
1387,-2.36113
1388,-2.46869
1389,-2.49902
1390,-2.55661
1391,-2.66796
1392,-2.77174
1393,-2.83015
1394,-2.85093
1395,-2.83677
1396,-2.69367
1397,-2.27151
1398,-1.85046
1399,-1.78431
1400,-1.9237
1401,-2.08277
1402,-2.16846
1403,-2.19337
1404,-2.21624
1405,-2.27566
1406,-2.33781
1407,-2.43275
1408,-2.54854
1409,-2.71914
1410,-2.80975
1411,-2.88109
1412,-2.97007
1413,-3.11131
1414,-3.16716
1415,-3.58754
1416,-3.76856
1417,-3.86471
1418,-3.89266
1419,-3.92357
1420,-4.06503
1421,-4.63015
1422,-5.10413
1423,-5.60732
1424,-6.22581
1425,-6.7593
1426,-7.21336
1427,-7.31233
1428,-7.30828
1429,-7.258
1430,-7.19295
1431,-7.27085
1432,-7.25369
1433,-7.45899
1434,-7.65688
1435,-7.79974
1436,-7.83743
1437,-7.70679
1438,-7.46333
1439,-7.32602
1440,-7.32483
1441,-7.33897
1442,-7.3363
1443,-7.33724
1444,-7.34543
1445,-7.33776
1446,-7.30154
1447,-7.25008
1448,-7.19935
1449,-7.16846
1450,-7.1834
1451,-7.28867
1452,-7.63258
1453,-7.96607
1454,-8.23861
1455,-8.35705
1456,-8.40717
1457,-8.42931
1458,-8.4239
1459,-8.34982
1460,-8.73507
1461,-9.02592
1462,-9.27654
1463,-9.4647
1464,-9.74269
1465,-9.97532
1466,-10.20042
1467,-10.38009
1468,-10.62583
1469,-10.97471
1470,-11.35955
1471,-11.51667
1472,-11.64752
1473,-11.78612
1474,-11.96952
1475,-12.00791
1476,-11.99907
1477,-11.93016
1478,-11.85714
1479,-11.78175
1480,-11.74879
1481,-11.76788
1482,-11.78239
1483,-11.86318
1484,-11.98772
1485,-12.14042
1486,-12.25029
1487,-12.35126
1488,-12.61219
1489,-12.8389
1490,-12.72655
1491,-12.58708
1492,-12.47073
1493,-12.49874
1494,-12.59559
1495,-12.71667
1496,-12.76925
1497,-12.70154
1498,-12.27915
1499,-11.89638
1500,-11.62538
1501,-11.68182
1502,-11.85823
1503,-12.05475
1504,-12.05404
1505,-11.84855
1506,-11.50473
1507,-11.04504
1508,-10.46655
1509,-9.68187
1510,-8.88338
1511,-8.07448
1512,-7.25963
1513,-7.29885
1514,-7.36033
1515,-7.43987
1516,-7.51471
1517,-7.53978
1518,-7.06852
1519,-6.55372
1520,-6.26942
1521,-6.19405
1522,-6.31984
1523,-6.42272
1524,-6.50781
1525,-6.62382
1526,-6.83041
1527,-6.85097
1528,-6.71798
1529,-6.42113
1530,-6.14657
1531,-5.91953
1532,-5.56289
1533,-4.91452
1534,-4.82023
1535,-4.71705
1536,-4.71458
1537,-4.65922
1538,-4.69392
1539,-4.73768
1540,-4.78293
1541,-4.80461
1542,-4.73625
1543,-4.43412
1544,-3.78515
1545,-3.19494
1546,-3.00766
1547,-3.02517
1548,-2.9873
1549,-2.7847
1550,-2.21664
1551,-2.00444
1552,-1.92059
1553,-1.81989
1554,-1.71493
1555,-1.69764
1556,-1.77
1557,-1.32961
1558,-0.82796
1559,-0.51636
1560,-0.06787
1561,0.28218
1562,0.6837
1563,0.98152
1564,1.12633
1565,1.19857
1566,1.23565
1567,1.37456
1568,1.57023
1569,1.7143
1570,1.90609
1571,2.28824
1572,2.2128
1573,2.2031
1574,2.51976
1575,2.69643
1576,2.62079
1577,2.67864
1578,2.7798
1579,2.91119
1580,2.98715
1581,2.96225
1582,2.97612
1583,3.12195
1584,3.36778
1585,3.61206
1586,3.86205
1587,3.83679
1588,3.76548
1589,3.70417
1590,3.67437
1591,3.66421
1592,3.69007
1593,3.71251
1594,3.68833
1595,3.6053
1596,3.494
1597,3.39513
1598,3.3514
1599,3.37487
1600,3.43383
1601,3.53191
1602,3.79711
1603,4.1713
1604,4.65014
1605,4.93891
1606,5.09296
1607,5.19924
1608,5.3093
1609,5.39167
1610,5.4744
1611,5.49602
1612,5.50507
1613,5.46583
1614,5.35575
1615,5.26449
1616,5.22789
1617,5.28594
1618,5.55798
1619,6.77926
1620,8.14975
1621,8.25991
1622,7.94186
1623,7.25433
1624,5.50366
1625,4.40744
1626,4.19209
1627,4.04627
1628,2.12197
1629,1.37205
1630,0.9907
1631,1.08899
1632,0.23009
1633,-0.31242
1634,-1.07548
1635,-2.14765
1636,-3.07335
1637,-3.63225
1638,-3.95186
1639,-4.12249
1640,-4.18133
1641,-4.0551
1642,-4.19131
1643,-4.84452
1644,-5.60062
1645,-5.40919
1646,-6.39484
1647,-7.4245
1648,-9.01997
1649,-10.17646
1650,-11.35344
